	Shāṅkhāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	shankhayana_shrauta_sutra
	Āpastamba-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	apastamba_shrauta_sutra
	Mashaka-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	mashaka_shrauta_sutra
	Kaushika-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Unable to locate
	Vaitāna-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	vaitana_shrauta_sutra
	Hiraṇyakeshi-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Hiranyakeshi
	Vādhūla-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Not Available Online
	Mānava-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	manava_shrauta_sutra
	Bharadvāja-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	bharadvaja_shrauta_sutra
	Drāyāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	drahyayana_shrauta_sutra
	Lātyāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	latyayana_shrauta_sutra
	Vārāha-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	varaha_shrauta_sutra
	Kātyāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Not Available Online
	Kāthaka-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Not Available Online
	Āshvalāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	ashvalayana_shrauta_sutra
	Jaiminīya-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	jaiminiya_shrauta_sutra
	Nidāna-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	nidana_shrauta_sutra
	Baudhāyana-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	baudhayana_shrauta_sutra
	Vaikhānasa-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	vaikhanasa_shrauta_sutra
	Anupāda-shrauta-sūtra	Shrauta Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shrauta Sutra	Devanagari	Not Available Online
	Māitrāyaṇīya-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	maitrayaniya_shulba_sutram
	Hiraṇyakeshi-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	hiranyakeshi_shulba_sutra
	Baudhāyana-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	baudhayana_shulba_sutra
	Vārāha-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	Not Available Online
	Vādhūla-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	Not Available Online
	Mānava-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	manava_shulba_sutra
	Āpastamba-shulba-sūtra	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	apastamba_shulba_sutra
	Kātyāyana-shulba-sūtra 	Shulba Sutra			Samskrit	Sruti/Vedangas/Kalpa/Shulba Sutra	Devanagari	katyayana_shulba_sutra
	Vishṇu-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	vishnu_dharma_sutra
	Vasistha-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	vasishtha_dharma_sutra
	Āpastamba-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	apastamba_dharma_sutra
	Hiranyakeshi-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	hiranyakeshi_dharma_sutra
	Gautama-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	gautama_dharma_sutra
	Vaikhānasa-dharma-sūtra	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	vaikhanasa_dharma_sutra
	Baudhāyana-dharma-sūtra 	Dharma Sutra			Samskrit	Sruti/Vedangas/Kalpa/Dharma Sutra	Devanagari	baudhayana_dharma_sutra
	Asthadhyaya	Vyakarana			Samskrit	Sruti/Vedangas/Vyakarana	Devanagari	asthadhyaya
	Bṛhat Pārāshara Horā Shāstra	Jyotisha			Samskrit	Sruti/Vedangas/Jyotisha	Devanagari	parashara_hora_shastra
	Muhūrtachintāmaṇi	Jyotisha			Samskrit	Sruti/Vedangas/Jyotisha	Devanagari	muhurta_cintamani
	Sūrya Siddhānta	Jyotisha			Samskrit	Sruti/Vedangas/Jyotisha	Devanagari	surya_siddhanta
	Shatpañchāshikā	Jyotisha			Samskrit	Sruti/Vedangas/Jyotisha	Devanagari	shatpanchashika
	Chhandas	Chhandas			Samskrit	Sruti/Vedangas/Chhandas	Devanagari	Chhandas
	Nirukta	Nirukta			Samskrit	Sruti/Vedangas/Nirukta	Devanagari	nirukta
	Darshana	Darshana			Samskrit	Darshana	Devanagari	sixdarshanas
	Vaisheshika	Vaisheshika			Samskrit	Darshana/Vaisheshika	Devanagari	vaisheshika
	Nyaya	Nyaya			Samskrit	Darshana/Nyaya	Devanagari	nyaya
	Samkhya	Samkhya			Samskrit	Darshana/Samkhya	Devanagari	samkhya
	Vedanta	Vedanta			Samskrit	Darshana/Vedanta	Devanagari	vedanta
	Karma Mimansa	Karma Mimansa			Samskrit	Darshana/Karma Mimansa	Devanagari	karma_mimansa
	Bhagavad Gita	Yoga			Samskrit	Darshana/Yoga	Devanagari	bhagavad_gita
	Shiva Sutra	Yoga			Samskrit	Darshana/Yoga	Devanagari	shiva_sutra
	Shiva Samhita	Yoga			Samskrit	Darshana/Yoga	Devanagari	shiva_samhita
	Vigyana Bhairava	Yoga			Samskrit	Darshana/Yoga	Devanagari	vigyana_bhairava
	Gheranda Samhita	Yoga			Samskrit	Darshana/Yoga	Devanagari	gheranda_samhita
	Hatha Yoga Pradipika	Yoga			Samskrit	Darshana/Yoga	Devanagari	hatha_yoga_pradipika
	Nāṭya Shāstra	Gandharva Veda			Samskrit	Sruti/Upa-Vedas/Gandharva Veda	Devanagari	natya_shastra
	Saṁgīta Ratnākara by Shārṅgadeva	Dhanur Veda			Samskrit	Sruti/Upa-Vedas/Gandharva Veda	Devanagari	samgita_ratnakara_1_to_7
	Vasiṣhṭha Dhanur Veda	Dhanur Veda			Samskrit	Sruti/Upa-Vedas/Dhanur Veda	Devanagari	vasishtha_dhanur_veda
	Śhiva Dhanur Veda of Maharshi Śhārṅgadhara	Dhanur Veda			Samskrit	Sruti/Upa-Vedas/Dhanur Veda	Devanagari	shiva_dhanur_veda
	Nīti Prakāśhika of Maharshi Vaiśhampāyana	Sthapatya Veda			Samskrit	Sruti/Upa-Vedas/Dhanur Veda	Devanagari	niti_prakashika
	Mānasāra	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	manasara
	Mayamatam	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	mayamatam_vastu_shastra
	Vishvakarma Vāstu Shāstra	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	vishvakarma_vastu_shastra
	Manushyālaya Chandrikā	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	manushyalaya_candrika
	Aṁshumadbheda Vāstu Shāstra (Kāshyapa Shilpa Shāstra)	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	Kashyapa_Shilpa_Shastra
	Samarāṅgaṇa Sutradhāra	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	samarangana_sutradhara
	Vāstusūtra Upanishad	Sthapatya Veda			Samskrit	Agama/Shaiva/Sthapatya Veda	Devanagari	vastusutra_upanishad
	Sūtrasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa01sutra
	Vimānasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa02vimana
	Shārīrasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa03sharira
	Indriyrasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa04indriya
	Chikitsāsthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa05chikitsa
	Siddhisthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa06siddhi
	Kalpasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa07kalpa
	Khilasthānam	Kashyap Samhita			Samskrit	Sruti/Samhita/Kashyap Samhita	Devanagari	kashyapa08khila
	Sūtrasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela01sutra
	Nidānasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela02nidana
	Vimānasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela03vimana
	Shārīrasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela04sharira
	Indriyrasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela05indriya
	Chikitsāsthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela06cikitsa
	Kalpasthānam	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela07kalpa
	Siddhisthānam 	Bhel Samhita			Samskrit	Sruti/Samhita/Bhel Samhita	Devanagari	bhela08siddhi
	Prathamasthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	prathama_sthanam
	Dvitīyasthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	dvitiya_sthanam
	Chikitsāsthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	tritiya_sthanam
	Sūtrasthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	caturtha_sthanam
	Kalpasthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	pancamam_kalpa_sthanam
	Shārīrasthānam	Harita Samhita			Samskrit	Sruti/Samhita/Harita Samhita	Devanagari	shashtham_sharira_sthanam
	Sūtrasthānam	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_sutra
	Shārīrasthānam	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_sharira
	Nidānasthānam	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_nidana
	Chikitsāsthānam	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_chikitsita
	Kalpasthānam	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_kalpa_siddhi
	Uttarasthānam 	Vagbhatt Samhita			Samskrit	Sruti/Samhita/Vagbhatt Samhita	Devanagari	vagbhatta_uttara
	Sūtrasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_sutra
	Nidānasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_nidana
	Vimānasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_vimana
	Shārīrasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_sharira
	Indriyrasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_indriya
	Chikitsāsthānam: Chapters 1-15	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_chikitsa1to15
	Chikitsāsthānam: Chapters 16-30	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_chikitsa_16_to_30
	Kalpasthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_kalpa
	Siddhisthānam	Charaka Samhita			Samskrit	Sruti/Samhita/Charaka Samhita	Devanagari	charaka_siddhi
	Sūtrasthānam	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_sutra
	Nidānasthānam	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_nidana
	Shārīrasthānam	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_sharira
	Chikitsāsthānam	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_chikitsa
	Kalpasthānam	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_kalpa
	Uttara Tantra	Sushruta Samhita			Samskrit	Sruti/Samhita/Sushruta Samhita	Devanagari	sushruta_uttara
	Pūrva Khaṇḍam I	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	bhava_prakash_samhita_purvaI
	Bhāva Prakāsh Nighaṇtu	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	bhava_prakash_nighantu
	Pūrva Khaṇḍam II	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	bhava_prakash_samhita_purvaII
	Madhya Khaṇḍam	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	bhava_prakash_samhita_madhya
	Uttara Khaṇḍam	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	bhava_prakash_samhita_uttara
	Prathama Khaṇda	Bhava Prakash Samhita			Samskrit	Sruti/Samhita/Bhava Prakash Samhita	Devanagari	sharngadhara_samhita_purva
	Madhyama Khaṇda	Sharngadhar Samhita			Samskrit	Sruti/Samhita/Sharngadhar Samhita	Devanagari	sharngadhara_samhita_madhya
	Uttara Khaṇda	Sharngadhar Samhita			Samskrit	Sruti/Samhita/Sharngadhar Samhita	Devanagari	sharngadhara_samhita_uttara
	Parishishtam Khaṇda	Sharngadhar Samhita			Samskrit	Sruti/Samhita/Sharngadhar Samhita	Devanagari	sharngadhara_samhita_parishishtam
	Madhava Nidan	Madhava Nidan Samhita			Samskrit	Sruti/Samhita/Madhava Nidan Samhita	Devanagari	madhava_nidan
	Īshā Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_01_isha
	Kena Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_02_kena
	Katha Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_03_katha
	Prashna Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_04_prashna
	Muṇdaka Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_05_mundaka
	Māṇdūkya Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_06_mandukya
	Aitareya Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_07_aitareya
	Taittirīya Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_08_taittiriya
	Shwetāshwatara Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_09_shwetashwatara
	Chhāndogya Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_10_chandogya
	Bṛihadāraṇyaka Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_11_brihadaranyaka
	Kaushitaki-brāhmaṇa Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_12_kaushitaki
	Jābāla Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_13_jabala
	Mahānārāyana Upanishad	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_14_mahanarayana
	Paiṅgala Upanishad 	Upanishad			Samskrit	Sruti/Aranyaka/Upanishad	Devanagari	fifteen_upanishads_15_paingala
	Jaiminīya Āraṇyak	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	taittiriya_aranyaka
	Śhāṅkhāyana Āraṇyak	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	jaiminiya_aranyaka
	Chhāndogya Āraṇyak	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	shankhayana_aranyaka
	Maitrāyaṇiya Āraṇyak	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	chhandogya_aranyaka
	Aitareya Āraṇyak	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	maitrayaniya_aranyaka
	Taittiriya Āraṇyak 	Aranyaka			Samskrit	Sruti/Aranyaka	Devanagari	aitareya_aranyaka
	Gopatha Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	gopatha_brahmana
	Vamsha Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	vamsha_brahmana
	Shatapatha Brahmana (Madhyandina)	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Tandya Pancavimsha Brahmna	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Chandogya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	chandogya_brahmana
	Arsheya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Shankhayana Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Sama Vidhana Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Aitareya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	aitareya_brahmana
	Taittiriya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	taittiriya_brahmana
	Tandya Sadvimsa Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	jaimini_talavakara_brahmana
	Samhitopanishad Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	shadvimsha_brahmana
	Kauthuma Arsheya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Daivatadhyaya Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Kanviya Shatapatha Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Vadhula Anvakhyana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	Not Available Online
	Kathaka Brahmana	Brahmana			Samskrit	Sruti/Brahmana	Devanagari	kathaka_brahmana
	Brahma Purana	Brahma Purana			Samskrit	Purana/Mahapurana/Brahma Purana	Devanagari	brahma_purana
	Svarga Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_3svarga
	Bhūmi Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_2bhumi
	Sṛisthi Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_1srishti
	Brahma Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_4brahma
	Pātāla Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_5patala
	Uttara Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_6uttara
	Kriyā Khaṇḍam	Padma Purana			Samskrit	Purana/Mahapurana/Padma Purana	Devanagari	padma_purana_7kriya
	Vshnu Purana	Vishnu Purana			Samskrit	Purana/Mahapurana/Vishnu Purana	Devanagari	vishnu_purana
	Shiva Purana	Shiva Purana			Samskrit and Hindi	Purana/Mahapurana/Shiva Purana	Devanagari	Shiva Purana
	Bhagavata Purana	Bhagavata Purana			Samskrit	Purana/Mahapurana/Bhagavata Purana	Devanagari	bhagavata_purana
	Nārada Purāṇam - Pūrva Bhāgam	Narada Purana			Samskrit	Purana/Mahapurana/Narada Purana	Devanagari	narada_purana_purva
	Nārada Purāṇam - Uttara Bhāgam	Narada Purana			Samskrit	Purana/Mahapurana/Narada Purana	Devanagari	narada_purana_uttara
	Markandeya Purāṇam	Markandeya Purana			Samskrit	Purana/Mahapurana/Markandeya Purana	Devanagari	Markandya Purana
	Agni Purāṇam	Agni Purana			Samskrit	Purana/Mahapurana/Agni Purana	Devanagari	agni_purana
	Bhavishya Purāṇam	Bhavishya Purana			Samskrit	Purana/Mahapurana/Bhavishya Purana	Devanagari	Not Available Online
	Brahma Vaivarta Purāṇam	Brahma Vaivarta Puranam			Samskrit	Purana/Mahapurana/Brahma Vaivarta Puranam	Devanagari	Brahma Vaivarta Purana
	Varāha Purāṇam	Varaha Puranam			Samskrit	Purana/Mahapurana/Varaha Puranam	Devanagari	Not Available Online
	Linga Purāṇam	Linga Purana			Samskrit	Purana/Mahapurana/Linga Purana	Devanagari	linga_purana
	Skanda Purāṇam	Skanda Purana			Samskrit	Purana/Mahapurana/Skanda Purana	Devanagari	
	Vāmana Purāṇam	Vamana Purana			Samskrit	Purana/Mahapurana/Vamana Purana	Devanagari	vamana_purana
	Matsya Purāṇam	Matsya Purana			Samskrit	Purana/Mahapurana/Matsya Purana	Devanagari	matsya_purana
	Garuda Purāṇam	Garuda Purana			Samskrit	Purana/Mahapurana/Garuda Purana	Devanagari	Not Available Online
	Brahmāṇḍa Purāṇam	Brahmanda Purana			Samskrit	Purana/Mahapurana/Brahmanda Purana	Devanagari	brahmanda_purana
	Kūrma Purāṇam	Kurma Purana			Samskrit	Purana/Mahapurana/Kurma Purana	Devanagari	kurma_purana
	Kedarkhandam	Maheshvara Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Maheshvara Khanda	Devanagari	skanda_purana_01maheshvara_01kedara
	Kaumarikakhandam	Maheshvara Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Maheshvara Khanda	Devanagari	skanda_purana_01maheshvara_02kaumari
	Arunachalamahatmye Purvardham	Maheshvara Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Maheshvara Khanda	Devanagari	skanda_purana_01maheshvara_03arunapurva
	Arunachalamahatmye Uttarardham	Maheshvara Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Maheshvara Khanda	Devanagari	skanda_purana_01maheshvara_04arunauttara
	Vemkatachala Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_01venkata
	Purushottama Jagannatha Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_02purushottama
	Badarikasharma Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_03badarikashrama
	Kartikamasa Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_04kartikamasa
	Margashirashamasa Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_05margashirshamasa
	Bhagavata Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_06bhagavata
	Vaishakha Masa Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_07vaishakhamasa
	Ayodhya Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_08ayodhya
	Vasudeva Mahatmyam	Vaishnava Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Vaishnava Khanda	Devanagari	skanda_purana_02vaishnava_09vasudeva
	Setu Mahatmyam	Brahma Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Brahma Khanda	Devanagari	skanda_purana_03brahma_01setu
	Dharmaranyakhandam	Brahma Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Brahma Khanda	Devanagari	skanda_purana_03brahma_02dharmaranya
	Brahmottarakhandam	Brahma Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Brahma Khanda	Devanagari	skanda_purana_03brahma_03brahmottara
	Kashi Khanda - Purvardham	Kashi Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Kashi Khanda	Devanagari	skanda_purana_04kashi_01purva
	Kashi Khanda - Uttarardham	Kashi Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Kashi Khanda	Devanagari	skanda_purana_04kashi_02uttara
	Avantyakshetramahatmyam	Avanti Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Avanti Khanda	Devanagari	skanda_purana_05avanti_01avantyakshetra
	Avantistha Caturashitilingamahatmyam	Avanti Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Avanti Khanda	Devanagari	skanda_purana_05avanti_02chaturashitilinga
	Revakhandam	Nagara Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Nagara Khanda	Devanagari	skanda_purana_05avanti_03reva
	Nagara Khanda	Prabhasa Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Prabhasa Khanda	Devanagari	Not Available Online
	Prabhasa khanda	Prabhasa Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Prabhasa Khanda	Devanagari	Not Available Online
	Ambika Khanda	Ambika Khanda			Samskrit	Purana/Mahapurana/Skanda Purana/Ambika Khanda	Devanagari	skanda_purana_08ambika
	Narasiṁha Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	narasimha_purana
