4064,RE30940,Navagrahaashtottarasatanaamaavalih,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bzJTdG10eEVnSWc/view?usp=drivesdk
4065,RE30941,Asvatthapuramaahaatmyam,Sthalapuraana,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1dnRUS0x5UUNLMm8/view?usp=drivesdk
4066,RE30942,(a) Navagrahaashtottarasatanaamaavalih,Stotra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1MHZVNlR0eE1HclE
4067,RE30942,(b) Lalitaasahasranaamaavalih,Stotra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1MHZVNlR0eE1HclE
4068,RE30942,(c) Natesaabhishekavidhih, etc.,,Saivaagama Prayoga,https://drive.google.com/drive/folders/0B5lUd4gvroY1MHZVNlR0eE1HclE
4069,RE30943,(a) Mahotsavavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1STFNX2Z1S0RFLUU
4070,RE30943,(b) Nityapujaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1STFNX2Z1S0RFLUU
4071,RE30944,(a) Vnaayakamantapapujaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Q2xkdXpvSnE1VVE/view?usp=drivesdk
4072,RE30944,(b) Renukaapratishthaa,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Q2xkdXpvSnE1VVE/view?usp=drivesdk
4073,RE30944,(c) Bhadrakaalipratishthaa,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Q2xkdXpvSnE1VVE/view?usp=drivesdk
4074,RE30944,(d) Kaaranaagamah - Dikshaavidhi,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Q2xkdXpvSnE1VVE/view?usp=drivesdk
4075,RE30944,(e) Dhanurmaasapujaavidhih,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Q2xkdXpvSnE1VVE/view?usp=drivesdk
4076,RE30945,Tamile vaarappatikankal,Tirumurai,Tamil,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1bW5xRTZ0aWtwdG8
4077,RE30946,Sasivaranabodham,Na,Tamil,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1clFuR1FkNWFGQlU
4078,RE30947,(a) Bheritaadana,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1QTVlYXAwRzZvTkk/view?usp=drivesdk
4079,RE30947,(b) Astradevapratishthaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1QTVlYXAwRzZvTkk/view?usp=drivesdk
4080,RE30947,(c) Mrtsanmgrahanam etc.,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1QTVlYXAwRzZvTkk/view?usp=drivesdk
4081,RE30948,(a) Vighnesvarapratishthaa,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VFFDcTNJNTNvMUU
4082,RE30948,(b) Kaamikaagamah,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VFFDcTNJNTNvMUU
4083,RE30948,(c) Sivapratishthaavidhih,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VFFDcTNJNTNvMUU
4084,RE30949,(a) Sivalingapratishthaaprayogah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1enRucTFkNVhKQm8
4085,RE30949,(b) Devimantapapujaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1enRucTFkNVhKQm8
4086,RE30950,Utsavavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk01dTdtbG04YTQ
4087,RE30951,(a) Sivalingapratishthaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NWR1NmRuRTRvSE0
4088,RE30951,(b) Vighnesvaramantapapujaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NWR1NmRuRTRvSE0
4089,RE30952,Asvatthapuramaahaatmyam,Sthalapuraana,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1YjFKSjNJY0N6T28/view?usp=drivesdk
4090,RE30953,(a) Nityaanushthaanavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MUNWMmNFVUVjM3M/view?usp=drivesdk
4091,RE30953,(b) Asirvaadah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MUNWMmNFVUVjM3M/view?usp=drivesdk
4092,RE30953,(c) Sivaraatripujaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MUNWMmNFVUVjM3M/view?usp=drivesdk
4093,RE30954,(a) Sivapratishthaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1bU9jODg3UnByQWM
4094,RE30954,(b) Graamasaantividhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1bU9jODg3UnByQWM
4095,RE30955,Utsavavidhih nc.,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1clQzbXU3X09MN2M/view?usp=drivesdk
4096,RE30956,Kaatci Ekaambaresvarar Naatkurippu,Temple Account,Tamil,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1UGZlekJKek54dnM
4097,RE30957,Yuga-varsha-ayanaadnaamaani,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1WkluMTJNV05kMk0/view?usp=drivesdk
4098,RE30958,Aksharamaalaa,Vyaakarana,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZW1nMTNWS25NbjA/view?usp=drivesdk
4099,RE30959,Vaakyapancaangagananam,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1UDM3YkFwNnROX2M
4100,RE30961,Vaakyapancaangagananam,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VHlpNUJXa2J2c3M
4101,RE30962,(a) Bhaktapratishthaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1TVNnM1lJZXptMFU/view?usp=drivesdk
4102,RE30962,(b) Suryapujaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1TVNnM1lJZXptMFU/view?usp=drivesdk
4103,RE30962,(c) Sivapujaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1TVNnM1lJZXptMFU/view?usp=drivesdk
4104,RE30963,(a) Mukapatcaasat,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Z3lGaFI0djVhNjA/view?usp=drivesdk
4105,RE30963,(b) Sivaanandalahari,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Z3lGaFI0djVhNjA/view?usp=drivesdk
4106,RE30964,Vnaayakaadyashtottarasatanaamaani,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1WmxQcEtyVkVoRHc/view?usp=drivesdk
4107,RE30965,Sraaddhavidhih,Grhya Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1SjI2akRqUGtIWms/view?usp=drivesdk
4108,RE30966,Subrahmanyapratishthaa (tattvaarcanam),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bUZiSDloTUYxYlE/view?usp=drivesdk
4109,RE30967,Aparaprayogah,Grhya Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aFJBT3E0TkZSOEU
4110,RE30968,(a) Durmaranapraayascittam,Grhya Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Sk5TQ0ZwSmhKa0U
4111,RE30968,(b) Dikshaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Sk5TQ0ZwSmhKa0U
4112,RE30968,(c) Nakshatrasaantih,Grhya Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Sk5TQ0ZwSmhKa0U
4113,RE30969,(a) Abhisravanam,Veda Mantra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1T0p5UTQwZmt3d2c
4114,RE30969,(b) Purushasuktaadi,Veda Mantra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1T0p5UTQwZmt3d2c
4115,RE30970,(a) Sivapratishthaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QXBCdU5PcVgyZ28
4116,RE30970,(b) Subrahmanyapratishthaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QXBCdU5PcVgyZ28
4117,RE30970,(c) Sivaalayanirmaanadipikaa - Ganapatipratishthaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QXBCdU5PcVgyZ28
4118,RE30970,(d) Urdhvaamnaayasiddhaagamah (3 patalas),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QXBCdU5PcVgyZ28
4119,RE30971,(a) Saivaanushthaanakramah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ekdLSlkwcURYYUU/view?usp=drivesdk
4120,RE30971,(b) Saivasantatih,Saiva,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ekdLSlkwcURYYUU/view?usp=drivesdk
4121,RE30972,Bheshajasamgrahah,Vaidya,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cTBlcEJ6WERtd2M/view?usp=drivesdk
4122,RE30973,(a) Madhyamakhandapujaavidhi,Na,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bFJUQkZ2VjY1Smc/view?usp=drivesdk
4123,RE30973,(b) Skandakavacam,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bFJUQkZ2VjY1Smc/view?usp=drivesdk
4124,RE30973,(c) Maalaamantrah,Mantra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bFJUQkZ2VjY1Smc/view?usp=drivesdk
4125,RE30973,(d) Pujaavidhih (Sivarahasya 30 chapters),Puraana,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bFJUQkZ2VjY1Smc/view?usp=drivesdk
4126,RE30974,Subrahmanyamantrapujaa,Agama-pujaa,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1NHdsTXRzcnlqZUU/view?usp=drivesdk
4127,RE30975,Skandapratishthaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1VHJYSVM1ckJtMGc/view?usp=drivesdk
4128,RE30976,(a) Subrahmanyasahasranaama,Stotra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1OC1LbXRCcDBUUGM
4129,RE30976,(b) Pancaakshara,Mantra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1OC1LbXRCcDBUUGM
4130,RE30976,(c) Kumaaratantra - Kavacaa, etc.,,Stotra,https://drive.google.com/drive/folders/0B5lUd4gvroY1OC1LbXRCcDBUUGM
4131,RE30977,Skaandapuraana - (Sutasamhitaayyam Jtanavaibhavakhanda  Purvabhaagah),Puraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1R3FaaktpWEVVbFk
4132,RE30978,(a) Sivajtaanabodhah,Saivasiddhaanta,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4133,RE30978,(b) Sarvajtaanottara - Svaatmasaakshaatkaaropadesaprakaranam,Saivasiddhaanta,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4134,RE30978,(c) Vaatulasuddham,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4135,RE30978,(d) Devikaalottara with vyaakhyaa (Vyaaghrapuranivaasi),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4136,RE30978,(e) Sivasmaartapariccheda (Vyaaghrapuranivaasi),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4137,RE30978,(f) Praasaadashatslokivyaakhyaa,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cUVYRW53dnA4YVE
4138,RE30979,Nitisaarah (with Tamil meanng, 247 verses),Niti,Grantha & Tamil,https://drive.google.com/file/d/0B5lUd4gvroY1b2hyWEhsd2d4Z1E/view?usp=drivesdk
4139,RE30983,(a) Devimantapapujaa,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eHJhNXpSRzU4MnM/view?usp=drivesdk
4140,RE30983,(b) Sahasraagamah - Bhadrakaalipratishthaa,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eHJhNXpSRzU4MnM/view?usp=drivesdk
4141,RE30984,Kaamikaagamah - Snapanavidhih,Saivaagama,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eDJ4czNObHhabDA/view?usp=drivesdk
4142,RE30988,Kaamikaagamah, nc.,Saivaagama,Grantha,https://drive.google.com/drive/folders/0B5lUd4gvroY1UEhndEVUUHZsSU0
4143,RE30989,Natvabaadhaavidhunanam (Saivism, Seshaadri),Na,Grantha,https://drive.google.com/file/d/0B5lUd4gvroY1ZjV0dWJ4RWY0U1k/view?usp=drivesdk
4144,RE30990,Kriyaakramadyotikaa (upto Samskaaraantyeshti),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1a0ZXQnhEQnZlYnM
4145,RE30991,(a) Sahasrasatasnapanam,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1eE43UkUwTnVPOFE
4146,RE30991,(b) Jirnoddhaarah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1eE43UkUwTnVPOFE
4147,RE30991,(c) Praayascittavidhih, etc.,,Saivaagama Prayoga,https://drive.google.com/drive/folders/0B5lUd4gvroY1eE43UkUwTnVPOFE
4148,RE30992,(a) Murdheshtakavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4149,RE30992,(b) Kaaranaagamah - Sulasthaapana,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4150,RE30992,(c) Arcanaangavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4151,RE30992,(d) Vaatulasuddhaagamah (9 Patalas),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4152,RE30992,(e) Uttarasvaayambhuvaagamah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4153,RE30992,(f) Ajitaagamah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4154,RE30992,(g) Sukshmaagamah (1 or 2 patalas),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4155,RE30992,(h) Devataadhyaanaani,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1aVBnT1JFeVBDLUU
4156,RE30993,Kriyaakramadyotikaavyaakhyaa Prabhaa (upto Acaaryaabhisheka),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1WHZ0SXU5VFE1WGc
4157,RE30994,(a) Maaghamaahaatmyam,Sthalapuraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWhFbk5ELWpkVEE
4158,RE30994,(b) Pradoshodyaapanam (Paadmapuraana),Vrata,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWhFbk5ELWpkVEE
4159,RE30995,Mrgendravrtti (Naaraayanakantha, Kriyaapaada),Saivaagama,Grantha,https://drive.google.com/drive/folders/0B5lUd4gvroY1LW5FTldKdm1jVEk
4160,RE30996,Kriyaakramadyotikaavyaakhyaa Prabhaa (upto Nirvaanadikshaavidhi),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Q29RTGZlczlPdFU
4161,RE30997,Prayogaadarsah (Apara),Vaidika Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1c1hObF9ZVmVkM00
4162,RE30999,Dikshaavidhih (Aghorasiva),Saivaagama-Caryaa,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QTBoVDVqYzFoVFU
4163,RE31000,Gaurimaayuramahaatmya (Skaanda, 21 ch) nc.,Sthalapuraana,Grantha,https://drive.google.com/drive/folders/0B5lUd4gvroY1d0lxWGgzMGs3UjA
4164,RE31001,(a) Sivalingapratishthaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1OUpDZjBTNXIwQms
4165,RE31001,(b) Trishashti-bhaktadhyaana and Baalaalayavidhi,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1OUpDZjBTNXIwQms
4166,RE31002,Haalaasyamaahaatmya 28 chapters (Skandapuraanam) Agastyasamhitaayaa,Puraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1eFBRVUViS21HRWM
4167,RE31003,Kriyaakramadyotikaa (Dikshaavidhih),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1RnhERUI3NnFSdms
4168,RE31004,Siddhaantasaaraavalivyaakhyaa (upto verse 89),Agama Nibandha,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1bjkxVFQwdTlMLUk
4169,RE31005,Siddhaantasaaraavalih (with Tamil Meanng),Agama Nibandha,Grantha & Tamil,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1SnR6WncybVdXaDA
4170,RE31006,Agamavacanam (Somaaskandasthaapanam),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1SVUxcGgwZDk5YTg
4171,RE31007,(a) DevIpratishthaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TktBWlNhWGZaZ2M
4172,RE31007,(b) Ashtabandhanavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TktBWlNhWGZaZ2M
4173,RE31007,(c) Curnotsavah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TktBWlNhWGZaZ2M
4174,RE31008,Kumaaratantra (4-38 Patalas),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VFVrbTlPWlZyRVE
4175,RE31009,Kaamikaagamah (37-90 Patalas),Saivaagama,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1YnNtdFhySTZzdlk
4176,RE31010,Vaittiyam (Vaakatam, Tamil),Vaidya,Tamil,https://drive.google.com/drive/folders/0B5lUd4gvroY1VkdoMVQzdnRsc2c
4177,RE31011,Paraarthapujaavidhih (Siva),Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZTZLVmdwNlRjX0U/view?usp=drivesdk
4178,RE31012,Aparaprayogah,Vaidika Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1RmRnYlk4Zy1VYkk
4179,RE31013,(a) Jaatakacandrikaa,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZFNTUGk2SWJhdVk/view?usp=drivesdk
4180,RE31013,(b) Camatkaaracntaamanih,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZFNTUGk2SWJhdVk/view?usp=drivesdk
4181,RE31013,(c) Jaatakacandrikaatikaa,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZFNTUGk2SWJhdVk/view?usp=drivesdk
4182,RE31014,(a) Curnotsavah,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1c29uRDFRRVRPT0k/view?usp=drivesdk
4183,RE31014,(b) Caturthaanaam Aparakriyaa,Saivaagama (Caryaa),Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1c29uRDFRRVRPT0k/view?usp=drivesdk
4184,RE31015,Nitya Karmaprakaasikaa,Saivaagama- Nibandha,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MHl0X2hqMDlBMkk/view?usp=drivesdk
4185,RE31016,Udakasaantih etc.,Vaidika Mantra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1MXlZNktYd21hNG8
4186,RE31017,Sivapujaavidhih,Kriyaa-prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1RmVSeGQ5dkFUVG8/view?usp=drivesdk
4187,RE31018,Dikshaavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cy1PdGpuMWloNHM
4188,RE31019,Nakshatracntaamanih,Jyotisha,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QkhUenNIOHJiTEE
4189,RE31020,Satpatcaasikaavivrtih (Yogaah),Yoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1RXd2bWgyYkNsSU0
4190,RE31021,(a) Pujaastotram,Stotra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1blNYSjNFajFJWDA
4191,RE31021,(b) Devimantapapujaavidhi,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1blNYSjNFajFJWDA
4192,RE31022,Nityaagnikaaryam Abhisheka,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1UDV0eDBCS0FNcWs
4193,RE31023,Dhvajaarohanavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1UVdPYmluTHpQVjQ
4194,RE31024,Skandapuraanam,Puraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1RnQ3cjVaZFpBMUU
4195,RE31025,Lakshmipratishthaa,Pratishthaa,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TGRwSXQ5OG9BS3M
4196,RE31026,Subrahmanyanavakalasasnapanam,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZFJsSG9mYUxveDQ/view?usp=drivesdk
4197,RE31027,Karmaprakaasikaa,Agama-Nibandha,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1UHo3NExKODVTVTA
4198,RE31028,Mahaanavamipujaavidhi,Pujaa,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1d0dVRFdnVmhVaEE/view?usp=drivesdk
4199,RE31029,Venuvanesvaranityapujaapaddhatih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1am93dHFPZVducVk/view?usp=drivesdk
4200,RE31030,Taittiriyasamhitaa (III and IV Kaanda),Veda,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Wi1wN2FPOExfTk0
4201,RE31031,(a) Saundaryalahari,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1aS12VjVhc01HVzQ/view?usp=drivesdk
4202,RE31031,(b) Navagrahamantraah, etc.,Mantra,Grantha,https://drive.google.com/file/d/0B5lUd4gvroY1aS12VjVhc01HVzQ/view?usp=drivesdk
4203,RE31032,Haalaasyamaahaatmyam,Puraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTBXMHpPRXk2a2M
4204,RE31034,Stotraani,Stotra,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1QjNpZU9EUTg2X1E
4205,RE31035,Mahotsavavidhih,Saivaagama Prayoga,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1eUVHSTBycHJKcVU
4206,RE31036,Harivamsah,Puraana,Grantha,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1M3RFTmxLVjAzeHM
4207,RE31037,Vnaayakakalpah,Vrata,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1b1hhSjhzSHQ5Tzg/view?usp=drivesdk
4208,RE31038,Sarabhesaaluvaadipujaa,Pujaa,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1bnNydmdNcjREQ3c/view?usp=drivesdk
4209,RE31039,Sricakrapujaavidhih,Saakta tantra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1SlBhOExxcTM1QlE/view?usp=drivesdk
4210,RE31040,Sivapujaanukramanikaa,Saivaagama Pujaa,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eGVPcWY4V2pCRWM/view?usp=drivesdk
4211,RE31041,(a) Lalitaatrisati,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1RWx6RlJNbUNyVFU/view?usp=drivesdk
4212,RE31041,(b) Sulnyashtottaram,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1RWx6RlJNbUNyVFU/view?usp=drivesdk
4213,RE31042,(a) Krishnaashtottarasatanaamastotram,Stotra,Grantha,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MG1mdk9kQi1VNVE/view?usp=drivesdk
